,vid,harsh_acc,harsh_dec,harsh_turn,over_speed,idleRate,tripMileKm
2075,43,49.18033,114.75410500000001,0.0,1.0,0.039800994,12.200000000000001
2076,43,54.421764,65.759636,0.0,4.0,0.02594866,44.1
2077,43,52.884613,86.53846,0.0,7.0,0.08032956,41.600004
2078,43,50.86849,59.55335,0.0,7.0,0.06646714,80.60000000000001
2079,43,43.02789,55.77689399999999,1.5936255,5.0,0.020050633999999998,125.5
2080,43,25.359254999999997,41.420116,0.0,10.0,0.024022514,118.300006
2081,43,55.555553,90.27776999999999,0.0,0.0,0.23222223,14.400001000000001
2082,43,161.76471,250.0,0.0,2.0,0.13080496,6.8
2083,43,63.829784,85.10638399999999,8.510638,2.0,0.026342452000000002,23.5
2084,43,45.32578,66.57223499999999,0.0,0.0,0.019618431000000002,70.599996
2085,43,50.31446,48.21803,0.0,3.0,0.01620186,47.7
2086,43,32.171585,57.64075,0.0,2.0,0.029685363,74.599996
2087,43,25.723473000000002,35.369774,0.0,3.0,0.0,31.100001000000002
2088,43,60.606064,90.90909599999999,0.0,1.0,0.34067357,3.3
2089,43,27.624309999999998,46.408840000000005,3.314917,4.0,0.024231582999999998,90.5
2090,43,6.9686413,32.22996,0.0,12.0,0.027459955,114.800006
2091,43,62.937059999999995,132.86713,0.0,0.0,0.00890472,14.3
2092,43,80.24072,99.29789,3.0090267999999996,2.0,0.057953015,99.700004
2093,43,23.115578,33.16583,0.0,11.0,0.026720557000000002,99.5
2094,43,47.61905,61.22449,0.0,4.0,0.06973768,14.7
2095,43,49.73822,86.387436,1.7452008,14.0,0.019524895,114.59999499999999
2096,43,31.578945,52.63158000000001,0.0,2.0,0.026217228,9.5
2097,43,26.004728,44.91726,0.0,1.0,0.0015110305,42.3
2098,43,45.174538,47.227924,0.0,2.0,0.053268764,48.7
2099,43,14.925373,29.850746,0.0,2.0,0.021656051000000003,6.7000003
2100,43,5.9031873,25.974024,0.0,10.0,0.08878342,84.7
2101,43,32.258064000000005,43.01075,0.0,4.0,0.0,9.299999999999999
2102,43,0.0,25.974026000000002,0.0,4.0,0.023722628,7.7000004
2103,43,21.276594,21.276594,0.0,1.0,0.10459966,9.400001
2104,43,55.555553,41.666664000000004,0.0,2.0,0.058474578,7.2000003
2105,43,14.106584,9.404388,0.0,2.0,0.058085334,63.8
2106,43,54.347823999999996,108.69565,0.0,1.0,0.1326398,9.2
2107,43,8.797653,19.061583,1.4662756000000001,4.0,0.021651376,68.20001
2108,43,42.55319,21.276594,7.092199000000001,2.0,0.021836007,28.2
2109,43,21.084336999999998,13.554217000000001,0.0,8.0,0.034942437,66.4
2110,43,9.523809,20.952381,0.0,3.0,0.07239541,52.5
2111,43,8.245875999999999,20.989504,0.74962515,13.0,0.02698439,133.40001
2112,43,253.96822999999998,95.23809,0.0,4.0,0.3422122,6.3
2113,43,50.632909999999995,63.291138000000004,0.0,1.0,0.033721205,39.5
2114,43,15.873014000000001,54.421764,0.0,6.0,0.09030545,44.1
2115,43,28.806581,82.30453,4.1152263,1.0,0.059770115,24.300002000000003
2116,43,39.43662,59.154926,0.0,10.0,0.09324618400000001,71.0
2117,43,15.789473000000001,18.947369000000002,0.0,1.0,0.03117506,95.0
2118,43,13.245032,25.386312,6.622516,13.0,0.030327322,90.6
2119,43,13.348164,20.022245,3.337041,4.0,0.05516535,89.89999999999999
2120,43,25.740025,25.740025,2.5740022999999996,9.0,0.020593787,77.700004
2121,43,36.144577000000005,18.072289,0.0,5.0,0.100343645,16.6
2122,43,18.975332,20.872866000000002,0.0,8.0,0.06662869999999999,52.699999999999996
2123,43,4.950495,9.90099,0.0,2.0,0.0039037084000000002,40.40000200000001
2124,43,12.019231,16.826921,0.0,6.0,0.019334993999999998,83.20001
2125,43,36.585365,12.195122,0.0,4.0,0.11277533,8.200000000000001
2126,43,120.64343999999998,115.2815,5.3619304,4.0,0.036570597,37.299998
2127,43,45.098038,54.901962,1.9607843999999996,5.0,0.13931377,51.0
2128,43,85.71429,75.0,7.1428576,0.0,0.11588254,27.999999999999996
2129,43,37.97468,63.291138000000004,0.0,1.0,0.10983982,7.9000010000000005
2130,43,62.080532,78.859055,0.0,9.0,0.13072814,59.600003
2131,43,29.473682,29.473682,0.0,8.0,0.039460372,95.0
2132,43,33.296337,27.746948,4.439512000000001,7.0,0.010775861999999999,90.1
2133,43,121.62162,94.59459,0.0,5.0,0.10557185,14.8
2134,43,28.880865000000004,21.66065,0.0,6.0,0.014109347,27.700001
2135,43,14.754098999999998,11.4754095,0.0,9.0,0.024385117,61.0
2136,43,21.786491,26.14379,17.429192999999998,0.0,0.007460156,45.900002
2137,43,35.332783,37.797863,0.8216926999999999,4.0,0.1225363,121.700004
2138,43,65.30611999999999,28.57143,0.0,3.0,0.041633934,24.5
2139,43,42.55319,106.38298,0.0,3.0,0.07656968,4.7000003999999995
2140,43,2.6246717,14.435695,0.0,4.0,0.015442846000000001,76.2
2141,43,38.461535999999995,9.615383999999999,28.846153,0.0,0.008433735,10.400001
2142,43,27.184465000000003,17.475729,1.9417475,3.0,0.029935485,51.5
2143,43,5.3475933,32.08556,0.0,0.0,0.01321004,18.700000000000003
2144,43,35.335685999999995,24.734982000000002,7.0671372,3.0,0.039157894,28.299999999999997
2145,43,20.644095999999998,18.992569,7.4318743000000005,12.0,0.03143007,121.1
2146,43,17.227235999999998,26.251023999999997,9.02379,3.0,0.055707842,121.89999999999999
2147,43,27.972027,55.944054,0.0,0.0,0.09748148,28.6
2148,43,10.56338,21.12676,0.0,2.0,0.028698465,28.400000000000002
2149,43,17.76199,95.91475,24.866785,5.0,0.010971429,56.300000000000004
2150,43,228.07016000000002,157.89473,0.0,0.0,0.07682119,5.7
2151,43,48.19277,120.48192,84.33735,1.0,0.17105263,8.3
2152,43,39.90423,51.077415,6.384677,12.0,0.034232367,125.3
2153,43,25.252523,15.151514,2.5252522999999996,6.0,0.025974026,39.600004
2154,43,3.6563072,5.4844610000000005,18.281536,3.0,0.012330457,54.700002000000005
2155,43,6.191950299999999,21.671825,18.575851,4.0,0.022646657999999997,96.9
2156,43,0.0,16.949151999999998,0.0,5.0,0.03335699,17.700001999999998
2157,43,13.618676,18.48249,0.0,11.0,0.014076246,102.800004
2158,43,13.245032,33.112583,0.0,0.0,0.05203762,15.100000000000001
2159,43,76.190475,23.809525,52.380955,4.0,0.006181015600000001,21.0
2160,43,4.6296295999999995,32.407406,0.0,4.0,0.08793456,21.6
2161,43,29.605259999999998,69.07895,12.061403,3.0,0.04191858,91.2
2162,43,62.893080000000005,79.66457,6.289307599999999,6.0,0.06595059,47.7
2163,43,42.105263,84.210526,10.526316,3.0,0.04903079,9.5
2164,43,95.84087,137.43219,23.508136999999998,7.0,0.08390258,55.300000000000004
2165,43,48.780487,0.0,0.0,3.0,0.10880829,4.1000000000000005
2166,43,57.14286,85.71429,0.0,1.0,0.03814714,3.5
2167,43,3.6231883000000003,18.115942,0.0,1.0,0.01457976,27.599999999999998
2168,43,13.671875,15.625,0.0,8.0,0.026322262000000003,51.200002000000005
2169,43,0.0,6.4516125,0.0,4.0,0.011713031,15.5
2170,43,26.014570000000003,25.494278,7.804371000000001,2.0,0.06688215,192.19998999999999
2171,43,15.0753765,40.201004,0.0,5.0,0.0048143053,19.900000000000002
2172,43,78.18929,20.576132,4.1152263,0.0,0.06236080000000001,24.300002000000003
2173,43,11.335011999999999,12.594459,15.7430725,18.0,0.037263192,158.79999999999998
2174,43,5.681818,31.25,0.0,5.0,0.0058076223,35.2
2175,43,15.988370999999999,29.069767,0.0,3.0,0.0462389,68.8
2176,43,20.16129,76.6129,0.0,6.0,0.042682927,24.8
2177,43,28.708134,81.339714,38.27751,0.0,0.077659935,20.9
2178,43,60.24096,66.26505999999999,12.048192,3.0,0.104719765,16.6
2179,43,86.666664,200.0,26.666667999999998,2.0,0.021225277,15.0
2180,43,25.751072,24.320457,4.2918453,10.0,0.05330848,69.9
2181,43,51.54639,30.927834000000004,10.3092785,4.0,0.012798634,29.1
2182,43,37.97468,50.632909999999995,0.0,4.0,0.07123288,7.9000010000000005
2183,43,18.498367000000002,32.644176,13.057672,9.0,0.032380152,91.89999999999999
2184,43,4.559270400000001,15.197567999999999,13.677812,4.0,0.02414595,65.8
2185,43,10.613208,9.433962,0.0,9.0,0.008492569,84.800005
2186,43,17.543858,43.859646000000005,0.0,0.0,0.047045954,11.4
2187,43,110.410095,116.719246,9.463722,1.0,0.027241051000000002,31.7
2188,43,92.85714,71.42857,0.0,0.0,0.30800405,13.999999999999998
2189,43,36.089237,61.023617,4.593176000000001,14.0,0.06833821,152.4
2190,43,10.741138000000001,17.185822,22.55639,7.0,0.036870185,93.10000000000001
2191,43,21.680216,35.23035,6.775067999999999,6.0,0.060340992999999996,73.800005
2192,43,28.368795000000002,17.730495,0.0,5.0,0.03919822,28.2
2193,43,5.813953400000001,17.441860000000002,0.0,10.0,0.011566558999999999,68.8
2194,43,15.341701,18.131102,1.3947,7.0,0.06433302,71.70000999999999
2195,43,20.9826,14.329579,7.1647897,22.0,0.036501627,195.40001
2196,43,19.480518,12.987013000000001,0.0,5.0,0.031420764,15.400001000000001
2197,43,12.318028,22.396416000000002,12.877939,15.0,0.02306893,178.60001
2198,43,21.413275,22.483938000000002,0.0,5.0,0.035411764,93.39999999999999
2199,43,39.60396,64.35644,14.851485,10.0,0.050028752999999995,121.2
2200,43,61.677634999999995,60.032897999999996,9.046052,5.0,0.08873173,121.6
2201,43,35.0,41.0,20.0,1.0,0.087838545,100.0
2202,43,38.641684999999995,59.718967000000006,4.6838408,10.0,0.045412417999999996,85.4
2203,43,38.62661,76.39485,9.442060000000001,10.0,0.09120393,116.5
2204,43,0.0,0.0,0.0,2.0,0.055555556,6.8
2205,43,17.985611,44.964027,30.575539000000003,3.0,0.07063893,55.600002
2206,43,13.733906,34.334763,0.0,4.0,0.04102061,116.5
2207,43,19.512194,48.780487,0.0,3.0,0.12377294,20.5
2208,43,43.478264,113.98355,3.5252644999999996,0.0,0.05869784,85.09999499999999
2209,43,38.527397,41.095890000000004,10.273972500000001,3.0,0.018826263,116.8
2210,43,17.783857,27.359780999999998,17.783857,8.0,0.041442823,73.1
2211,43,6.5359473,35.947712,0.0,7.0,0.036251444,30.599999999999998
2212,43,12.205753,26.155185999999997,0.0,15.0,0.025142507999999997,114.700004
2213,43,32.407406,41.666664000000004,0.0,6.0,0.051230334,21.6
2214,43,54.559624,75.60405,22.603273,4.0,0.055351544,128.3
2215,43,64.293915,78.07118,13.777267000000002,3.0,0.08369927,87.1
2216,43,40.892193,48.32714,0.0,5.0,0.041833557,26.899998999999998
2217,43,4.7505937000000005,30.878857,4.7505937000000005,1.0,0.011094453,42.1
2218,43,23.046091,62.124244999999995,13.0260515,10.0,0.09590527,99.800006
2219,43,11.494253,15.32567,0.0,2.0,0.03192488,26.1
2220,43,32.96703,43.95604,0.0,0.0,0.025,18.2
2221,43,35.842293,103.94266,10.752688000000001,3.0,0.004892368,27.900000000000002
2222,43,22.662888,32.10576,12.275732000000001,11.0,0.017842982,105.90000500000001
2223,43,32.608696,21.739132,0.0,2.0,0.0775428,9.2
2224,43,78.602615,100.436676,0.0,3.0,0.072005875,68.70001
2225,43,40.733191999999995,52.95315600000001,0.0,0.0,0.06163774,49.100004000000006
2226,43,8.0,24.0,0.0,2.0,0.006482981999999999,12.5
2227,43,26.315790000000003,13.157895000000002,13.157895000000002,2.0,0.06949807,7.6
2228,43,30.383090000000003,43.59313,5.2840157,15.0,0.058498178,151.40001
2229,43,3.6363635000000003,36.363636,0.0,4.0,0.037988827,27.5
2230,43,40.609134999999995,30.456852,5.076142,0.0,0.078431375,19.7
2231,43,20.833332000000002,31.25,3.472222,0.0,0.045667945999999994,28.800001
2232,43,30.555555,41.666664000000004,5.555556,4.0,0.012757973999999998,36.00000000000001
2233,43,12.835471,23.337221,11.668611,8.0,0.018677436000000002,85.70000499999999
2234,43,43.478264,21.739132,0.0,3.0,0.04550898,9.2
2235,43,10.471204,36.649215999999996,0.0,2.0,0.11233596,19.100001000000002
2236,43,0.0,36.697243,9.174311,2.0,0.03356974,21.8
2237,43,6.265664,8.771929,6.265664,1.0,0.021052632,79.8
2238,43,10.447761999999999,13.432837,0.0,6.0,0.022602089,67.0
2239,43,66.820274,59.907830000000004,4.608295,6.0,0.05101495599999999,43.4
2240,43,65.50218000000001,73.36244,7.860262,7.0,0.05789736,114.5
2241,43,31.578945,42.105263,0.0,2.0,0.033492822,9.5
2242,43,16.404198,28.215221000000003,6.561679400000001,19.0,0.043949813,152.4
2243,43,14.388488,28.776976,0.0,0.0,0.38106796,13.900001
2244,43,7.575758,22.727273999999998,0.0,0.0,0.025490196,13.2
2245,43,57.425743000000004,57.425743000000004,7.920792,4.0,0.04083444,50.5
2246,43,35.779816,35.779816,7.3394494,3.0,0.02237082,109.0
2247,43,31.105990000000002,36.86636,6.9124419999999995,1.0,0.1535923,86.8
2248,43,36.605656,54.908485,0.0,3.0,0.07332656,60.100004000000006
2249,43,15.957446,5.3191485,0.0,0.0,0.012130802,18.800002
2250,43,52.873566000000004,52.873566000000004,4.597701,8.0,0.07844712,43.5
2251,43,43.165465999999995,50.359707,0.0,5.0,0.010041841,13.900001
2252,43,33.170734,45.85366,13.658536999999999,14.0,0.0433515,102.5
2253,43,60.000004000000004,20.0,0.0,3.0,0.47772020000000004,5.0
2254,43,10.617761,13.996139999999999,4.826255000000001,11.0,0.0415995,207.19999
2255,43,47.276463,69.88695,4.1109967,13.0,0.04132941,97.3
2256,43,55.060726,91.49798,8.906882000000001,6.0,0.07992153,123.5
2257,43,13.651876000000001,10.238908,0.0,0.0,0.0076225046,29.3
2258,43,23.255814,7.751938000000001,15.503876000000002,5.0,0.02212766,12.9
2259,43,27.620396000000003,48.866856,6.373938,15.0,0.056223142999999996,141.19998999999999
2260,43,20.715629999999997,33.898303999999996,0.0,1.0,0.015799452,53.1
2261,43,29.953915000000002,32.258064000000005,3.4562209999999998,12.0,0.012374778999999999,86.8
2262,43,20.833332000000002,41.666664000000004,0.0,4.0,0.026771653,4.8
2263,43,6.849315,18.835617000000003,0.0,2.0,0.10488058,58.4
2264,43,12.048192,60.24096,0.0,5.0,0.026049204,16.6
2265,43,16.401846,30.240902000000002,9.226038,11.0,0.028954987999999997,195.10001
2266,43,23.041473,9.21659,0.0,4.0,0.003693754,43.4
2267,43,13.043478,13.043478,6.521739,1.0,0.07725814,46.0
2268,43,12.165449,40.5515,11.35442,1.0,0.045866225,123.30000000000001
2269,43,29.411762,73.52941,0.0,5.0,0.10092166,13.6
2270,43,65.868256,113.77245,2.9940119,5.0,0.06447931400000001,33.400003
2271,43,13.313609,16.27219,0.0,10.0,0.01596544,67.6
2272,43,53.14009,72.46376,0.0,3.0,0.0012,20.7
2273,43,20.9546,41.9092,3.4924328,4.0,0.013561848,85.9
2274,43,11.481056,17.221584,0.0,5.0,0.03487673,87.1
2275,43,16.18705,39.568344,3.597122,8.0,0.026303539,55.600002
2276,43,32.822758,21.881838000000002,2.1881838,2.0,0.044968944000000004,45.700002000000005
2277,43,158.53659,85.36585,6.097561,3.0,0.071539655,16.400000000000002
2278,43,54.852325,61.88466999999999,7.735583999999999,18.0,0.07259557400000001,142.2
2279,43,4.6948357000000005,51.643190000000004,4.6948357000000005,2.0,0.046146747,42.600002
2280,43,30.181085999999997,70.42254,7.042254,13.0,0.05620542,99.4
2281,43,21.634615,16.826921,0.0,2.0,0.022899813999999998,83.20001
2282,43,17.711172,29.97275,1.3623978,5.0,0.0066740825,73.4
2283,43,78.76711999999999,44.52055,10.273972500000001,2.0,0.021336554,29.2
2284,43,27.027025,27.027025,0.0,1.0,0.048374905999999995,14.8
2285,43,46.535675,71.3547,3.1023784,4.0,0.09362614,96.700005
2286,43,11.9760475,15.302728,5.9880238,7.0,0.03319209,150.29999999999998
2287,43,49.723755,49.723755,0.0,5.0,0.14305653,18.1
2288,43,44.358723,93.539055,1.9286401000000002,2.0,0.046810463,103.700005
2289,43,30.679934999999997,58.87230699999999,11.6086235,15.0,0.029608818,120.6
2290,43,24.28256,50.772625,15.452538500000001,4.0,0.07908397,90.6
2291,43,56.25,118.75,18.75,2.0,0.05263158,16.0
2292,43,21.963825,51.679590000000005,1.2919896999999998,10.0,0.042534415,77.39999999999999
2293,43,13.513513,27.027025,0.0,3.0,0.073513515,7.4
2294,43,8.791209,8.791209,19.78022,5.0,0.029069768,45.5
2295,43,166.66666,38.461535999999995,0.0,4.0,0.025766872000000003,7.8000003
2296,43,59.502666000000005,50.62167,11.545293,0.0,0.06461599999999999,112.60000000000001
2297,43,14.084506,28.169012,4.6948357000000005,6.0,0.055230517,42.600002
2298,43,23.897057999999998,58.823524,12.867647,6.0,0.10135242,54.4
2299,43,34.31373,49.019608000000005,0.0,9.0,0.06715003,81.59999499999999
2300,43,41.666664000000004,55.555553,3.472222,3.0,0.103052065,28.800001
2301,43,21.497920999999998,23.578363,7.628294,8.0,0.011779166,144.2
2302,43,5.106383,13.617021,11.063829,8.0,0.03722454,117.5
2303,43,4.716981,18.867924,0.0,1.0,0.026809651,21.200001
2304,43,6.6006603,9.90099,0.0,2.0,0.008180755999999999,30.3
2305,43,9.118541,9.118541,0.0,4.0,0.0148556875,32.9
2306,43,45.054947,52.747257,3.2967036,6.0,0.025079672999999997,91.0
2307,43,63.810390000000005,102.09662,10.027347,2.0,0.06900826,109.7
2308,43,7.853403,10.471204,5.235602,3.0,0.025949366,38.200002000000005
2309,43,18.348623,48.929665,5.504587,1.0,0.05424719,163.5
2310,43,37.769783000000004,48.56115,1.798561,4.0,0.04341186599999999,55.600002
2311,43,38.48845,50.384879999999995,10.49685,16.0,0.030439792,142.9
2312,43,17.478153,21.223470000000002,13.732834,7.0,0.023602484,80.10000000000001
2313,43,19.86755,34.437088,0.0,9.0,0.10684749999999998,75.5
2314,43,21.97802,21.97802,0.0,5.0,0.04850014,36.4
2315,43,86.614174,125.98425,7.874016,4.0,0.005799503,12.7
2316,43,16.574585,16.574585,0.0,0.0,0.028594771,18.1
2317,43,48.470859999999995,68.667046,8.078477000000001,3.0,0.05384507400000001,173.3
2318,43,64.655174,34.482758000000004,0.0,3.0,0.12676542,23.200002
2319,43,2.6109662,10.443864999999999,5.2219324,2.0,0.04950495,38.3
2320,43,13.992536999999999,21.455223,7.4626865,8.0,0.053047743,107.200004
2321,43,37.366547,19.572954,0.0,3.0,0.09032801,56.2
2322,43,31.026253000000004,52.505962,3.5799522000000006,8.0,0.039155234,83.8
2323,43,33.096928000000005,33.096928000000005,23.640663,1.0,0.06404658,42.3
2324,43,16.172506,25.606468,0.0,1.0,0.035456337000000004,74.200004
2325,43,6.908463,15.544041,16.407598,9.0,0.03264668,115.8
2326,43,34.82587,19.900497,0.0,1.0,0.041605484,20.100001
2327,43,85.78430999999999,115.196075,8.986928,8.0,0.09410815,122.39999999999999
2328,43,41.666664000000004,33.333335999999996,0.0,3.0,0.10483272,12.0
2329,43,10.845986,35.791756,11.930585,6.0,0.046561862999999995,92.2
2330,43,0.0,0.0,0.0,5.0,0.0,10.600001
2331,43,30.188678999999997,26.415094,0.0,5.0,0.041322313,79.5
2332,43,30.49203,20.790020000000002,9.009008,9.0,0.038922433,144.3
2333,43,37.68116,43.47826,7.9710149999999995,3.0,0.08163779,138.0
2334,43,0.0,33.898308,0.0,0.0,0.31955484,5.8999999999999995
2335,43,1.3869625,22.1914,0.0,1.0,0.005099349,72.1
2336,43,42.691753000000006,68.74096,8.683067999999999,11.0,0.07885118,138.2
2337,43,52.821125,61.22449,3.6014404000000004,12.0,0.07215947,83.3
2338,43,23.554602,28.551033,10.706636999999999,4.0,0.04402416,140.1
2339,43,18.055555,19.444445,0.0,6.0,0.054996353,72.00000000000001
2340,43,10.98901,16.483515,0.0,5.0,0.0040032025,18.2
2341,43,27.00617,40.123455,9.259259,2.0,0.036298199999999996,129.6
2342,43,44.510384,66.76558,0.0,1.0,0.038904626,67.4
2343,43,29.72399,42.462845,16.985138,6.0,0.17880453,47.100004
2344,43,15.625,7.8125,0.0,0.0,0.21498613,38.4
2345,43,11.688312,20.779220000000002,0.0,8.0,0.06130321,77.0
2346,43,29.304028000000002,51.282047,0.0,5.0,0.18941672,27.300002
2347,43,82.74648,100.35211,5.28169,1.0,0.07625708,56.800000000000004
2348,43,48.41402,56.761265,7.5125210000000004,4.0,0.04517474,119.8
2349,43,6.7934779999999995,19.021739999999998,19.021739999999998,7.0,0.013703636000000002,73.6
2350,43,29.761902000000003,35.714283,0.0,0.0,0.017699115,33.600002999999994
2351,43,52.139038,44.117645,4.010695,10.0,0.07751818,74.80000000000001
2352,43,90.90909599999999,90.90909599999999,14.354067,5.0,0.03454039,20.9
2353,43,46.927376,77.09496999999999,11.173184,10.0,0.08257648,89.5
2354,43,27.027025,22.522522,0.0,6.0,0.060190704000000005,22.200001
2355,43,0.0,14.705881,0.0,1.0,0.10250569,6.8
2356,43,15.267176000000001,29.007634999999997,12.21374,11.0,0.08752752,131.0
2357,43,4.2372885,12.711864,0.0,0.0,0.0,23.599999999999998
2358,43,21.390373,23.172905,0.0,0.0,0.025890597999999997,56.100002999999994
2359,43,25.139666000000002,46.089386,1.3966482,10.0,0.06455913,71.6
2360,43,19.498606,11.142061,8.356545,6.0,0.038193017,35.9
2361,43,38.46154,38.46154,25.641026999999998,2.0,0.12415836,46.800000000000004
2362,43,14.705881,22.875816,0.0,7.0,0.058121882,61.199999999999996
2363,43,6.8027215,14.577259,16.520893,8.0,0.024929445,102.9
2364,43,4.405286299999999,17.621145000000002,0.0,2.0,0.0109383995,22.700000000000003
2365,43,9.070294,12.471655,0.0,8.0,0.027790433,88.2
2366,43,53.125,69.79167,3.125,2.0,0.05976572,96.0
2367,43,35.714287,92.85714,0.0,2.0,0.030674847,13.999999999999998
2368,43,43.095005,56.807053,11.753183,5.0,0.08122838,102.1
2369,43,14.687882,50.183594,44.063644000000004,6.0,0.08198895,81.700005
2370,43,28.081125,32.761309999999995,0.0,5.0,0.056500804,64.10000000000001
2371,43,17.825312,24.955435,0.0,3.0,0.036173633999999996,56.100002999999994
2372,43,16.483515,8.241757000000002,0.0,1.0,0.032867707,36.4
2373,43,16.295026999999997,24.013721,6.861064,12.0,0.016323548,116.6
2374,43,4.192872,20.96436,27.25367,2.0,0.0031704095,47.7
2375,43,9.102731,15.604681,0.0,0.0,0.033837795,153.79999999999998
2376,43,63.321380000000005,76.463554,3.5842292000000002,11.0,0.062977895,83.7
2377,43,42.857143,64.28571,0.0,4.0,0.40092167,13.999999999999998
2378,43,28.155338,72.81553000000001,9.708737,1.0,0.07335277,103.00000000000001
2379,43,21.416803,39.538715,31.301483,10.0,0.05078058,60.699999999999996
2380,43,21.352312,26.097271,0.0,11.0,0.04354732,84.300004
2381,43,13.100436,17.467249,0.0,2.0,0.026532478999999998,68.70001
2382,43,11.92843,34.791252,3.9761431000000003,12.0,0.008464509,100.6
2383,43,10.752687,75.268814,0.0,4.0,0.12548512,9.299999999999999
2384,43,16.63405,24.461838,10.763208,0.0,0.014066125,102.2
2385,43,8.121827,12.182741,13.1979685,0.0,0.016778115,98.5
2386,43,0.0,12.987013000000001,0.0,3.0,0.005847953299999999,7.7000004
2387,43,36.630035,41.20879,10.98901,13.0,0.054656807,109.20001
2388,43,29.21772,49.01037,13.195098999999999,5.0,0.10983679,106.1
2389,43,28.248587,22.59887,0.0,0.0,0.08488862,17.700001999999998
2390,43,79.52468,84.09506,12.797075,10.0,0.075199395,109.40000400000001
2391,43,22.758620999999998,26.206896,8.965518,10.0,0.078694075,145.0
2392,43,10.810811,16.216215,0.0,2.0,0.120726496,18.5
2393,43,13.986013,41.958040000000004,0.0,2.0,0.04576144,14.3
2394,44,22.429904999999998,33.644859999999994,20.560747,6.0,0.026538461,53.5
2395,44,6.756756299999999,43.91892,3.3783781999999998,4.0,0.01832907,29.6
2396,44,13.084112,33.644859999999994,7.4766354999999995,7.7383177000000005,0.040363718,53.5
2397,44,2.5316455,15.189873,70.88608,0.0,0.0020352780999999998,39.5
2398,44,13.717421,35.665295,46.639233000000004,0.0,0.03766311,72.90000500000001
2399,44,5.3763440000000005,10.752688000000001,0.0,9.0,0.038003404,55.800000000000004
2400,44,2.5,3.7500002,0.0,6.0,0.07780642,80.0
2401,44,2.0429009999999996,2.0429009999999996,0.0,0.0,0.02339256,97.9
2402,44,0.0,0.0,0.0,1.0,0.0069589424,17.800000999999998
2403,44,5.7937427,11.587485000000001,1.1587485,7.0,0.008133971,86.3
2404,44,19.354837,12.903225,12.903225,3.0,0.006674757,15.5
2405,44,34.013603,27.210886,0.0,5.0,0.4894269,14.7
2406,44,14.069263000000001,25.974026000000002,1.0822511000000001,0.0,0.04878665,92.39999999999999
2407,44,100.84033000000001,92.436966,0.0,5.0,0.18746503,11.9
2408,44,4.4742727,6.711409,31.319909999999997,2.0,0.03260374,44.699999999999996
2409,44,8.863819,16.116035,0.0,3.0,0.021949895,124.10000000000001
2410,44,8.918617,7.803789999999999,0.0,4.0,0.022435898,89.700006
2411,44,27.39726,6.849315,0.0,5.0,0.030492897999999997,14.6
2412,44,39.37008,31.496063,141.73228,4.0,0.06381579,12.7
2413,44,23.407020000000003,18.205462,9.102731,7.0,0.018653577,76.89999999999999
2414,44,8.070433,19.809244,4.4020543,1.0,0.014382926,136.3
2415,44,27.94411,35.928143,0.0,6.0,0.046401717,50.100002
2416,44,6.741573,6.741573,17.977528,3.0,0.16099319,44.5
2417,44,4.2643924,5.685856299999999,0.0,12.0,0.06889034,140.7
2418,44,3.1595576000000003,3.1595576000000003,0.0,7.0,0.019505233,63.3
2419,44,12.195122,8.130081,0.0,2.0,0.036038246,24.600001
2420,44,9.433962,25.15723,45.59748,3.0,0.023454515,63.6
2421,44,10.962241,10.962241,2.4360535,6.0,0.030821364,82.10000000000001
2422,44,8.771929,17.543858,8.771929,5.0,0.14482759,11.4
2423,44,25.684932999999997,25.684932999999997,5.136986299999999,4.0,0.023236165,58.4
2424,44,33.333335999999996,144.44444,0.0,4.0,0.0,9.000000000000002
2425,44,7.3111296,14.622259,0.8123477,4.0,0.043729792999999996,123.1
2426,44,30.612246000000003,30.612246000000003,0.0,1.0,0.08709288400000001,29.4
2427,44,67.307686,86.53846,0.0,4.0,0.11514813,10.400001
2428,44,7.692308000000001,7.692308000000001,0.0,5.0,0.02310231,13.000000000000002
2429,44,20.338982,38.98305,3.3898306000000002,3.0,0.024984889,59.00000000000001
2430,44,13.513513,27.027025,0.0,0.0,0.056203604000000004,7.4
2431,44,12.096774,12.096774,0.0,8.0,0.00896535,49.6
2432,44,6.518904,27.3794,35.202084,0.0,0.040325812999999995,76.7
2433,44,8.474577,10.169491,0.0,8.0,0.12282734,59.00000000000001
2434,44,5.9880238,4.491018,0.0,4.0,0.35788232,66.800006
2435,44,7.194244,14.388488,3.597122,6.0,0.03816794,27.800001
2436,44,17.595306,14.662756,0.0,3.0,0.009904622,34.100004
2437,44,3.508772,17.543860000000002,0.0,5.0,0.07834218,28.5
2438,44,57.14286,57.14286,0.0,4.0,0.06718062,10.5
2439,44,6.9930067,0.0,0.0,0.0,0.12321982,14.3
2440,44,10.462074000000001,24.411507,2.6155186,4.0,0.02769578,114.700004
2441,44,0.0,0.0,0.0,3.0,0.04870624,5.7
2442,44,15.831134,18.469656,55.40896600000001,7.0,0.05586107,37.900000000000006
2443,44,11.560692999999999,0.0,0.0,0.0,0.14022875,17.3
2444,44,8.838383,13.888888,0.0,8.0,0.07769631,79.20001
2445,44,1.7574691999999998,15.817224,0.0,1.0,0.07412532,56.90000200000001
2446,44,0.0,15.037593,0.0,0.0,0.0028409092,13.299999999999999
2447,44,0.0,0.0,0.0,3.0,0.14761215,11.600001
